Date,Event,Fight,Fighter,Opponent,Url,Weight
2014-04-19,UFC on FOX 11,Jordan Mein (170.5) vs. Hernani Perpetuo (170.5),Jordan Mein,Hernani Perpetuo,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,170.5
2014-04-19,UFC on FOX 11,Dustin Ortiz (125.5) vs. Ray Borg (125.5),Dustin Ortiz,Ray Borg,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,125.5
2014-04-19,UFC on FOX 11,Estevan Payan (146) vs. Alex White (146),Alex White,Estevan Payan,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,146.0
2014-04-19,UFC on FOX 11,Mirsad Bektic (146) vs. Chas Skelly (145),Mirsad Bektic,Chas Skelly,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,146.0
2014-04-19,UFC on FOX 11,Derrick Lewis (256) vs. Jack May (252.5),Jack May,Derrick Lewis,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,252.5
2014-04-19,UFC on FOX 11,Dustin Ortiz (125.5) vs. Ray Borg (125.5),Ray Borg,Dustin Ortiz,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,125.5
2014-04-19,UFC on FOX 11,Estevan Payan (146) vs. Alex White (146),Estevan Payan,Alex White,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,146.0
2014-04-19,UFC on FOX 11,Jorge Masvidal (155.5) vs. Pat Healy (156),Jorge Masvidal,Pat Healy,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,155.5
2014-04-19,UFC on FOX 11,Rafael dos Anjos (155.5) vs. Khabib Nurmagomedov (155.5),Rafael Dos Anjos,Khabib Nurmagomedov,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,155.5
2014-04-19,UFC on FOX 11,Jorge Masvidal (155.5) vs. Pat Healy (156),Pat Healy,Jorge Masvidal,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,156.0
2014-04-19,UFC on FOX 11,Brad Tavares (185) vs. Yoel Romero (185.5),Yoel Romero,Brad Tavares,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,185.5
2014-04-19,UFC on FOX 11,Brad Tavares (185) vs. Yoel Romero (185.5),Brad Tavares,Yoel Romero,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,185.0
2014-04-19,UFC on FOX 11,Thiago Alves (170.5) vs. Seth Baczynski (170.5),Seth Baczynski,Thiago Alves,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,170.5
2014-04-19,UFC on FOX 11,Thiago Alves (170.5) vs. Seth Baczynski (170.5),Thiago Alves,Seth Baczynski,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,170.5
2014-04-19,UFC on FOX 11,Rafael dos Anjos (155.5) vs. Khabib Nurmagomedov (155.5),Khabib Nurmagomedov,Rafael dos Anjos,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,155.5
2014-04-19,UFC on FOX 11,Fabricio Werdum (232.5) vs. Travis Browne (245.5),Fabricio Werdum,Travis Browne,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,232.5
2014-04-19,UFC on FOX 11,Miesha Tate (135.5) vs. Liz Carmouche (135),Miesha Tate,Liz Carmouche,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,135.5
2014-04-19,UFC on FOX 11,Donald Cerrone (155.5) vs. Edson Barboza (156),Edson Barboza,Donald Cerrone,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,156.0
2014-04-19,UFC on FOX 11,Donald Cerrone (155.5) vs. Edson Barboza (156),Donald Cerrone,Edson Barboza,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,155.5
2014-04-19,UFC on FOX 11,Miesha Tate (135.5) vs. Liz Carmouche (135),Liz Carmouche,Miesha Tate,https://www.mmafighting.com/2014/4/18/5626630/ufc-on-fox-11-weigh-in-video,135.0
2014-04-16,TUF Nations Finale,Nordine Taleb (185) vs. Vik Grujic (186),Vik Grujic,Nordine Taleb,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,186.0
2014-04-16,TUF Nations Finale,George Roop (135) vs. Dustin Kimura (136),George Roop,Dustin Kimura,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,135.0
2014-04-16,TUF Nations Finale,George Roop (135) vs. Dustin Kimura (136),Dustin Kimura,George Roop,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,136.0
2014-04-16,TUF Nations Finale,Mark Bocek (156) vs. Mike de la Torre (156),Mark Bocek,Mike de la Torre,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,156.0
2014-04-16,TUF Nations Finale,Mark Bocek (156) vs. Mike de la Torre (156),Mike De La Torre,Mark Bocek,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,156.0
2014-04-16,TUF Nations Finale,Nordine Taleb (185) vs. Vik Grujic (186),Nordine Taleb,Vik Grujic,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,185.0
2014-04-16,TUF Nations Finale,Chad Laprise (170) vs. Olivier Aubin-Mercier (169),Chad Laprise,Olivier Aubin-Mercier,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,170.0
2014-04-16,TUF Nations Finale,Richard Walsh (171) vs. Chris Indich (170),Richard Walsh,Chris Indich,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,171.0
2014-04-16,TUF Nations Finale,Richard Walsh (171) vs. Chris Indich (170),Chris Indich,Richard Walsh,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,170.0
2014-04-16,TUF Nations Finale,Mitch Gagnon (135) vs. Tim Gorman (135),Mitch Gagnon,Tim Gorman,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,135.0
2014-04-16,TUF Nations Finale,Mitch Gagnon (135) vs. Tim Gorman (135),Tim Gorman,Mitch Gagnon,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,135.0
2014-04-16,TUF Nations Finale,Ryan Jimmo (205) vs. Sean O'Connell (204),Sean O'Connell,Ryan Jimmo,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,204.0
2014-04-16,TUF Nations Finale,Sarah Kaufman (135) vs. Leslie Smith (135),Sarah Kaufman,Leslie Smith,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,135.0
2014-04-16,TUF Nations Finale,Ryan Jimmo (205) vs. Sean O'Connell (204),Ryan Jimmo,Sean O'Connell,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,205.0
2014-04-16,TUF Nations Finale,Sheldon Westcott (184) vs. Elias Theodorou (185),Sheldon Westcott,Elias Theodorou,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,184.0
2014-04-16,TUF Nations Finale,Sam Stout (169) vs. K.J. Noons (168),KJ Noons,Sam Stout,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,168.0
2014-04-16,TUF Nations Finale,Michael Bisping (186) vs. Tim Kennedy (186),Michael Bisping,Tim Kennedy,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,186.0
2014-04-16,TUF Nations Finale,Michael Bisping (186) vs. Tim Kennedy (186),Tim Kennedy,Michael Bisping,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,186.0
2014-04-16,TUF Nations Finale,Patrick Cote (170) vs. Kyle Noke (171),Patrick Cote,Kyle Noke,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,170.0
2014-04-16,TUF Nations Finale,Patrick Cote (170) vs. Kyle Noke (171),Kyle Noke,Patrick Cote,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,171.0
2014-04-16,TUF Nations Finale,Chad Laprise (170) vs. Olivier Aubin-Mercier (169),Olivier Aubin-Mercier,Chad Laprise,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,169.0
2014-04-16,TUF Nations Finale,Dustin Poirier (145) vs. Akira Corassani (145),Dustin Poirier,Akira Corassani,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,145.0
2014-04-16,TUF Nations Finale,Dustin Poirier (145) vs. Akira Corassani (145),Akira Corassani,Dustin Poirier,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,145.0
2014-04-16,TUF Nations Finale,Sam Stout (169) vs. K.J. Noons (168),Sam Stout,K.J. Noons,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,169.0
2014-04-16,TUF Nations Finale,Sheldon Westcott (184) vs. Elias Theodorou (185),Elias Theodorou,Sheldon Westcott,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,185.0
2014-04-16,TUF Nations Finale,Sarah Kaufman (135) vs. Leslie Smith (135),Leslie Smith,Sarah Kaufman,https://www.mmafighting.com/2014/4/15/5617110/tuf-nations-finale-weigh-in-video,135.0
2014-04-12, Pacquiao vs. Bradley 2,Ray Beltran (134.5) vs. Arash Usmanee (135),Arash Usmanee,Ray Beltran,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,135.0
2014-04-12, Pacquiao vs. Bradley 2,Jose Felix Jr. (130) vs. Bryan Vasquez (130),Jose Felix Jr.,Bryan Vasquez,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,130.0
2014-04-12, Pacquiao vs. Bradley 2,Jose Felix Jr. (130) vs. Bryan Vasquez (130),Bryan Vasquez,Jose Felix Jr.,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,130.0
2014-04-12, Pacquiao vs. Bradley 2,Khabib Allakhverdiev (139.5) vs. Jessie Vargas (140),Jessie Vargas,Khabib Allakhverdiev,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,140.0
2014-04-12, Pacquiao vs. Bradley 2,PPV cardManny Pacquiao (145) vs. Timothy Bradley (145.5),Timothy Bradley,Manny Pacquiao,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,145.5
2014-04-12, Pacquiao vs. Bradley 2,PPV cardManny Pacquiao (145) vs. Timothy Bradley (145.5),Manny Pacquiao,Timothy Bradley,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,145.0
2014-04-12, Pacquiao vs. Bradley 2,Ray Beltran (134.5) vs. Arash Usmanee (135),Ray Beltran,Arash Usmanee,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,134.5
2014-04-12, Pacquiao vs. Bradley 2,Khabib Allakhverdiev (139.5) vs. Jessie Vargas (140),Khabib Allakhverdiev,Jessie Vargas,https://www.mmafighting.com/2014/4/11/5603116/pacquiao-vs-bradley-2-weigh-in-video,139.5
2014-04-11,Bellator 116,Philipe Lins (205.1) vs. Travis Clark (205.1),Philipe Lins,Travis Clark,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,205.1
2014-04-11,Bellator 116,Ron Keslar (170.8) vs. Karo Parisyan (170.7),Ron Keslar,Karo Parisyan,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,170.8
2014-04-11,Bellator 116,Carlos Eduardo (205) vs. Rodney Wallace (205.8),Carlos Eduardo,Rodney Wallace,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,205.0
2014-04-11,Bellator 116,Carlos Eduardo (205) vs. Rodney Wallace (205.8),Rodney Wallace,Carlos Eduardo,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,205.8
2014-04-11,Bellator 116,Mighty Mo (264.9) vs. Alexander Volkov (235.7),Mighty Mo,Alexander Volkov,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,264.9
2014-04-11,Bellator 116,Ricky Rainey (171) vs. Andy Murad (178.9),Ricky Rainey,Andy Murad,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,171.0
2014-04-11,Bellator 116,Ricky Rainey (171) vs. Andy Murad (178.9),Andy Murad,Ricky Rainey,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,178.9
2014-04-11,Bellator 116,Joe Taimanglo (135.6) vs. Rob Emerson (136),Joe Taimanglo,Rob Emerson,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,135.6
2014-04-11,Bellator 116,Ron Keslar (170.8) vs. Karo Parisyan (170.7),Karo Parisyan,Ron Keslar,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,170.7
2014-04-11,Bellator 116,Joe Taimanglo (135.6) vs. Rob Emerson (136),Rob Emerson,Joe Taimanglo,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,136.0
2014-04-11,Bellator 116,Philipe Lins (205.1) vs. Travis Clark (205.1),Travis Clark,Philipe Lins,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,205.1
2014-04-11,Bellator 116,Brandon Bender (145.8) vs. Mario Navarro (145),Mario Navarro,Brandon Bender,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,145.0
2014-04-11,Bellator 116,Dave Vitkay (184.4) vs. Keith Berry (185.4),Keith Berry,Dave Vitkay,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,185.4
2014-04-11,Bellator 116,Joe Pacheco (185.9) vs. Brandon Halsey (185.8),Joe Pacheco,Brandon Halsey,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,185.9
2014-04-11,Bellator 116,Brandon Bender (145.8) vs. Mario Navarro (145),Brandon Bender,Mario Navarro,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,145.8
2014-04-11,Bellator 116,Dave Vitkay (184.4) vs. Keith Berry (185.4),Dave Vitkay,Keith Berry,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,184.4
2014-04-11,Bellator 116,Joe Pacheco (185.9) vs. Brandon Halsey (185.8),Brandon Halsey,Joe Pacheco,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,185.8
2014-04-11,Bellator 116,Mighty Mo (264.9) vs. Alexander Volkov (235.7),Alexander Volkov,Mighty Mo,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,235.7
2014-04-11,Bellator 116,Josh Smith (154.8) vs. Poppies Martinez (155.1),Josh Smith,Poppies Martinez,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,154.8
2014-04-11,Bellator 116,Josh Smith (154.8) vs. Poppies Martinez (155.1),Poppies Martinez,Josh Smith,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,155.1
2014-04-11,Bellator 116,Joey Beltran (204.5) vs. Vladimir Matyushenko (205.5),Joey Beltran,Vladimir Matyushenko,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,204.5
2014-04-11,UFC Fight Night 39,Chris Camozzi vs. Andrew Craig - fight off because Craig is sickAlan Omer (146) vs. Jim Alers (145.5),Jim Alers,Alan Omer,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,145.5
2014-04-11,UFC Fight Night 39,Thales Leites (185) vs. Trevor Smith (186),Thales Leites,Trevor Smith,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,185.0
2014-04-11,UFC Fight Night 39,Antonio Rodrigo Nogueira (238) vs. Roy Nelson (255.5),Antonio Rodrigo Nogueira,Roy Nelson,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,238.0
2014-04-11,UFC Fight Night 39,Rani Yahya (135.5) vs. Johnny Bedford (135),Rani Yahya,Johnny Bedford,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,135.5
2014-04-11,UFC Fight Night 39,Jared Rosholt (248) vs. Daniel Omielanczuk (240),Daniel Omielanczuk,Jared Rosholt,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,240.0
2014-04-11,Bellator 116,Nathan Coy (170.6) vs. Adam McDonough (170.9),Adam McDonough,Nathan Coy,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,170.9
2014-04-11,Bellator 116,Nathan Coy (170.6) vs. Adam McDonough (170.9),Nathan Coy,Adam McDonough,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,170.6
2014-04-11,Bellator 116,Blagoi Ivanov (255.7) vs. Lavar Johnson (245.3),Lavar Johnson,Blagoi Ivanov,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,245.3
2014-04-11,Bellator 116,Blagoi Ivanov (255.7) vs. Lavar Johnson (245.3),Blagoy Ivanov,Lavar Johnson,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,255.7
2014-04-11,UFC Fight Night 39,Chris Camozzi vs. Andrew Craig - fight off because Craig is sickAlan Omer (146) vs. Jim Alers (145.5),Alan Omer,Jim Alers,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,146.0
2014-04-11,UFC Fight Night 39,Rani Yahya (135.5) vs. Johnny Bedford (135),Johnny Bedford,Rani Yahya,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,135.0
2014-04-11,UFC Fight Night 39,Thales Leites (185) vs. Trevor Smith (186),Trevor Smith,Thales Leites,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,186.0
2014-04-11,UFC Fight Night 39,Jared Rosholt (248) vs. Daniel Omielanczuk (240),Jared Rosholt,Daniel Omielanczuk,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,248.0
2014-04-11,UFC Fight Night 39,Ramsey Nijem (156) vs. Beneil Dariush (155),Beneil Dariush,Ramsey Nijem,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,155.0
2014-04-11,UFC Fight Night 39,Ramsey Nijem (156) vs. Beneil Dariush (155),Ramsey Nijem,Beneil Dariush,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,156.0
2014-04-11,UFC Fight Night 39,John Howard (171) vs. Ryan LaFlare (171),Ryan LaFlare,John Howard,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,171.0
2014-04-11,UFC Fight Night 39,John Howard (171) vs. Ryan LaFlare (171),John Howard,Ryan LaFlare,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,171.0
2014-04-11,UFC Fight Night 39,Clay Guida (146) vs. Tatsyua Kawajiri (146),Tatsuya Kawajiri,Clay Guida,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,146.0
2014-04-11,UFC Fight Night 39,Clay Guida (146) vs. Tatsyua Kawajiri (146),Clay Guida,Tatsyua Kawajiri,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,146.0
2014-04-11,UFC Fight Night 39,Antonio Rodrigo Nogueira (238) vs. Roy Nelson (255.5),Roy Nelson,Antonio Rodrigo Nogueira,https://www.mmafighting.com/2014/4/10/5597678/ufc-fight-night-39-weigh-in-video,255.5
2014-04-11,Bellator 116,Joey Beltran (204.5) vs. Vladimir Matyushenko (205.5),Vladimir Matyushenko,Joey Beltran,https://www.mmafighting.com/2014/4/10/5597788/bellator-116-weigh-in-video,205.5
2014-04-04,Bellator 115,Jason Powell (155.2) vs. Sinjen Smith (155.1),Jason Powell,Sinjen Smith,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,155.2
2014-04-04,Bellator 115,Volkan Oezdemir (205.6) vs. Kelly Anundson (205.88),Kelly Anundson,Volkan Oezdemir,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,205.9
2014-04-04,Bellator 115,Freddie Aquitania (238) vs. Josh Appelt (242.9),Josh Appelt,Freddie Aquitania,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,242.9
2014-04-04,Bellator 115,Freddie Aquitania (238) vs. Josh Appelt (242.9),Freddie Aquitania,Josh Appelt,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,238.0
2014-04-04,Bellator 115,James Terry (170.3) vs. Rick Reeves (170.1),Rick Reeves,James Terry,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,170.1
2014-04-04,Bellator 115,James Terry (170.3) vs. Rick Reeves (170.1),James Terry,Rick Reeves,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,170.3
2014-04-04,Bellator 115,Jason Powell (155.2) vs. Sinjen Smith (155.1),Sinjen Smith,Jason Powell,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,155.1
2014-04-04,Bellator 115,Johnny Cisneros (192.6) vs. Mikkel Parlo (193.5),Johnny Cisneros,Mikkel Parlo,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,192.6
2014-04-04,Bellator 115,Volkan Oezdemir (205.6) vs. Kelly Anundson (205.88),Volkan Oezdemir,Kelly Anundson,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,205.6
2014-04-04,Bellator 115,Herman Terrado (170) vs. Justin Baesman (170.9),Herman Terrado,Justin Baesman,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,170.0
2014-04-04,Bellator 115,Vitaly Minakov (253.4) vs. Cheick Kongo (232.2),Cheick Kongo,Vitaly Minakov,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,232.2
2014-04-04,Bellator 115,Vitaly Minakov (253.4) vs. Cheick Kongo (232.2),Vitaly Minakov,Cheick Kongo,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,253.4
2014-04-04,Bellator 115,Johnny Cisneros (192.6) vs. Mikkel Parlo (193.5),Mikkel Parlo,Johnny Cisneros,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,193.5
2014-04-04,Bellator 115,Herman Terrado (170) vs. Justin Baesman (170.9),Justin Baesman,Herman Terrado,https://www.mmafighting.com/2014/4/3/5578194/bellator-115-weigh-in-video,170.9
2014-03-29,WSOF 9,Ozzy Dugulubgov (155.5) vs. Johnny Nunez (155),Jonathan Nunez,Ozzy Dugulubgov,https://www.mmafighting.com/2014/3/28/5556382/wsof-9-weigh-in-video,155.0
